534;1
535;1
536;1
537;1
538;1
539;1
540;1
541;1
542;1
543;1
544;1
545;1
546;1
547;1
548;1
549;1
550;1
551;1
552;1
553;1
554;1
555;1
556;1
557;1
558;1
559;1
560;1
561;1
562;0
563;0
564;1
565;1
566;1
567;0
568;0
569;0
570;0
571;0
572;1
573;0
574;0
575;0
576;1
577;1
578;1
579;1
580;1
581;1
582;1
583;1
584;1
585;0
586;0
587;1
588;1
589;1
590;1
591;1
592;1
593;1
594;1
595;1
596;1
597;1
598;1
599;1
600;1
601;1
602;1
603;1
604;1
605;1
606;1
607;1
608;1
609;1
610;1
611;1
612;1
613;1
614;1
615;1
616;1
617;1
618;1
619;1
620;1
621;1
622;1
623;1
624;1
625;1
626;1
627;1
628;1
629;1
630;1
631;1
632;1
633;1
634;1
635;1
636;1
637;1
638;1
639;1
640;1
641;1
642;1
643;1
644;1
645;1
646;1
647;1
648;1
649;1
650;1
651;1
652;1
653;1
654;1
655;1
656;1
657;1
658;1
659;1
660;1
661;1
662;1
663;1
664;1
665;1
666;1
667;1
668;1
669;0
670;1
671;1
672;1
673;1
674;1
675;1
676;1
677;1
678;1
679;1
680;1
681;1
682;1
683;1
684;1
685;1
686;1
687;1
688;1
689;1
690;1
691;1
692;1
693;1
694;1
695;1
696;1
697;1
698;1
699;1
700;1
701;1
702;1
703;1
704;1
705;1
706;1
707;1
708;1
709;1
710;1
711;1
712;0
713;0
714;1
715;1
716;1
717;0
718;0
719;0
720;0
721;0
722;0
723;0
724;0
725;1
726;1
727;1
728;1
729;1
730;1
731;1
732;1
733;1
734;1
735;1
736;1
737;1
738;1
739;1
740;1
741;1
742;1
743;1
744;1
745;1
746;1
747;1
748;1
749;1
750;1
751;1
752;0
753;0
754;0
755;0
756;1
757;1
758;1
759;1
760;1
761;1
762;1
763;1
764;1
765;1
766;1
767;1
768;1
769;1
770;1
771;1
772;1
773;1
774;1
775;1
776;1
777;1
778;1
779;1
780;1
781;1
782;1
783;1
784;1
785;1
786;1
787;1
788;1
789;1
790;1
791;1
792;1
793;1
794;1
795;1
796;1
797;1
798;1
799;1
800;1
801;1
802;1
803;1
804;1
805;1
806;1
807;1
808;1
809;1
810;1
811;1
812;1
813;1
814;1
815;1
816;1
817;1
818;1
819;1
820;1
821;1
822;1
823;1
824;1
825;1
826;1
827;1
828;1
829;1
830;1
831;1
832;1
833;1
834;1
835;1
836;1
837;0
838;1
839;1
840;1
841;1
842;1
843;1
844;1
845;1
846;1
847;1
848;1
849;1
850;1
851;1
852;1
853;1
854;1
855;1
856;1
857;1
858;1
859;1
860;1
861;1
862;1
863;0
864;0
865;0
866;1
867;0
868;0
869;0
870;0
871;0
872;0
873;0
874;0
875;0
876;0
877;0
878;1
879;0
880;0
881;1
882;1
883;1
884;1
885;1
886;1
887;1
888;1
889;1
890;1
891;1
892;1
893;1
894;1
895;1
896;1
897;1
898;1
899;1
900;1
901;1
902;1
903;1
904;1
905;1
906;1
907;1
908;1
909;1
910;1
911;1
912;1
913;1
914;1
915;1
916;1
917;1
918;1
919;1
920;1
921;0
922;0
923;0
924;0
925;1
926;1
927;1
928;1
929;1
930;1
931;1
932;0
933;0
934;0
935;1
936;1
937;1
938;1
939;0
940;0
941;1
942;1
943;1
944;1
945;1
946;1
947;1
948;1
949;1
950;1
951;1
952;1
953;1
954;1
955;1
956;1
957;1
958;1
959;1
960;1
961;1
962;1
963;1
964;1
965;1
966;1
967;1
968;1
969;1
970;1
971;1
972;1
973;1
974;1
975;1
976;1
977;1
978;1
979;0
980;1
981;0
982;1
983;1
984;0
985;0
986;0
987;0
988;1
989;1
990;1
991;1
992;1
993;1
994;1
995;1
996;1
997;1
998;1
999;1
1000;1
1001;1
1002;1
1003;1
1004;1
1005;1
1006;1
1007;1
1008;1
1009;1
1010;0
1011;0
1012;0
1013;0
1014;0
1015;0
1016;0
1017;0
1018;0
1019;0
1020;0
1021;0
1022;0
1023;0
1024;0
1025;0
1026;0
1027;1
1028;1
1029;1
1030;1
1031;1
1032;1
1033;1
1034;1
1035;1
1036;1
1037;1
1038;1
1039;1
1040;1
1041;1
1042;1
1043;1
1044;1
1045;1
1046;1
1047;1
1048;1
1049;1
1050;1
1051;1
1052;1
1053;1
1054;1
1055;1
1056;1
1057;1
1058;1
1059;1
1060;1
1061;1
1062;1
1063;1
1064;1
1065;1
1066;1
1067;1
1068;0
1069;1
1070;1
1071;1
1072;1
1073;1
1074;1
1075;1
1076;1
1077;1
1078;1
1079;1
1080;1
1081;1
1082;1
1083;1
1084;1
1085;1
1086;1
1087;1
1088;1
1089;1
1090;1
1091;1
1092;1
1093;1
1094;1
1095;1
1096;1
1097;1
1098;1
1099;1
1100;1
1101;1
1102;1
1103;1
1104;1
1105;1
1106;1
1107;0
1108;0
1109;0
1110;1
1111;0
1112;0
1113;1
1114;0
1115;0
1116;0
1117;0
1118;0
1119;0
1120;1
1121;1
1122;1
1123;1
1124;1
1125;1
1126;1
1127;0
1128;0
1129;1
1130;1
1131;1
1132;0
1133;0
1134;1
1135;1
1136;1
1137;1
1138;1
1139;1
1140;1
1141;1
1142;0
1143;0
1144;0
1145;1
1146;1
1147;1
1148;1
1149;1
1150;1
1151;1
1152;1
1153;1
1154;0
1155;0
1156;0
1157;0
1158;0
1159;0
1160;0
1161;0
1162;0
1163;0
1164;0
1165;0
1166;0
1167;0
1168;0
1169;0
1170;0
1171;1
1172;1
1173;1
1174;1
1175;1
1176;1
1177;1
1178;1
1179;1
1180;1
1181;1
1182;0
1183;1
1184;1
1185;1
1186;1
1187;1
1188;1
1189;1
1190;1
1191;1
1192;1
1193;1
1194;1
1195;1
1196;0
1197;0
1198;1
1199;1
1200;1
1201;1
1202;1
1203;1
1204;1
1205;1
1206;1
1207;1
1208;1
1209;1
1210;1
1211;1
1212;1
1213;1
1214;1
1215;1
1216;1
1217;1
1218;1
1219;1
1220;1
1221;1
1222;1
1223;1
1224;1
1225;1
1226;1
1227;1
1228;1
1229;1
1230;1
1231;1
1232;1
1233;1
1234;1
1235;1
1236;1
1237;1
1238;1
1239;1
1240;1
1241;1
1242;1
1243;1
1244;1
1245;1
1246;1
1247;1
1248;1
1249;1
1250;1
1251;1
1252;1
1253;1
1254;1
1255;1
1256;1
1257;1
1258;1
1259;1
1260;1
1261;0
1262;1
1263;1
1264;1
1265;1
1266;1
1267;0
1268;0
1269;0
1270;1
1271;1
1272;0
1273;0
1274;0
1275;0
1276;0
1277;1
1278;1
1279;1
1280;1
1281;1
1282;1
1283;1
1284;1
1285;1
1286;1
1287;1
1288;1
1289;1
1290;1
1291;1
1292;1
1293;1
1294;1
1295;1
1296;1
1297;1
1298;1
1299;1
1300;1
1301;0
1302;0
1303;0
1304;0
1305;0
1306;0
1307;0
1308;0
1309;0
1310;0
1311;0
1312;0
1313;0
1314;0
1315;0
1316;0
1317;0
1318;0
1319;1
1320;1
1321;1
1322;1
1323;1
1324;0
1325;0
1326;0
1327;0
1328;0
1329;0
1330;0
1331;0
1332;0
1333;1
1334;1
1335;1
1336;1
1337;1
1338;1
1339;1
1340;1
1341;1
1342;1
1343;1
1344;1
1345;0
1346;0
1347;1
1348;1
1349;1
1350;1
1351;1
1352;1
1353;1
1354;1
1355;1
1356;1
1357;1
1358;1
1359;1
1360;1
1361;1
1362;1
1363;1
1364;1
1365;1
1366;1
1367;1
1368;1
1369;1
1370;1
1371;1
1372;1
1373;1
1374;1
1375;1
1376;1
1377;1
1378;1
1379;1
1380;1
1381;1
1382;1
1383;1
1384;1
1385;1
1386;1
1387;1
1388;1
1389;1
1390;1
1391;1
1392;0
1393;0
1394;1
1395;1
1396;1
1397;1
1398;1
1399;1
1400;1
1401;1
1402;1
1403;1
1404;1
1405;1
1406;0
1407;1
1408;1
1409;1
1410;1
1411;1
1412;1
1413;1
1414;1
1415;1
1416;1
1417;1
1418;1
1419;1
1420;1
1421;1
1422;1
1423;1
1424;0
1425;1
1426;1
1427;1
1428;1
1429;1
1430;1
1431;1
1432;0
1433;1
1434;1
1435;1
1436;1
1437;1
1438;1
1439;1
1440;1
1441;1
1442;1
1443;1
1444;1
1445;1
1446;1
1447;0
1448;0
1449;0
1450;0
1451;0
1452;0
1453;0
1454;0
1455;0
1456;0
1457;0
1458;0
1459;0
1460;0
1461;0
1462;0
1463;0
1464;0
1465;1
1466;1
1467;1
1468;1
1469;1
1470;1
1471;1
1472;1
1473;1
1474;1
1475;1
1476;1
1477;1
1478;1
1479;1
1480;1
1481;1
1482;1
1483;1
1484;1
1485;1
1486;1
1487;1
1488;1
1489;1
1490;1
1491;1
1492;1
1493;1
1494;0
1495;1
1496;1
1497;1
1498;1
1499;1
1500;1
1501;1
1502;1
1503;1
1504;1
1505;1
1506;1
1507;1
1508;1
1509;1
1510;1
1511;1
1512;1
1513;1
1514;1
1515;1
1516;1
1517;1
1518;1
1519;1
1520;1
1521;1
1522;0
1523;0
1524;1
1525;1
1526;1
1527;1
1528;1
1529;1
1530;0
1531;0
1532;0
1533;0
1534;0
1535;0
1536;1
1537;1
1538;1
1539;1
1540;1
1541;1
1542;1
1543;1
1544;1
1545;1
1546;1
1547;1
1548;1
1549;1
1550;1
1551;1
1552;0
1553;1
1554;1
1555;1
1556;0
1557;1
1558;1
1559;1
1560;1
1561;1
1562;1
1563;0
1564;1
1565;1
1566;1
1567;1
1568;1
1569;1
1570;0
1571;0
1572;0
1573;1
1574;1
1575;1
1576;1
1577;1
1578;1
1579;1
1580;1
1581;1
1582;1
1583;1
1584;1
1585;1
1586;1
1587;0
1588;0
1589;1
1590;1
1591;1
1592;1
1593;0
1594;0
1595;0
1596;0
1597;0
1598;0
1599;0
1600;0
1601;0
1602;0
1603;0
1604;0
1605;0
1606;0
1607;0
1608;0
1609;0
1610;0
1611;1
1612;1
1613;1
1614;1
1615;1
1616;1
1617;1
1618;1
1619;1
1620;1
1621;1
1622;1
1623;1
1624;1
1625;1
1626;1
1627;1
1628;1
1629;1
1630;1
1631;1
1632;1
1633;1
1634;1
1635;1
1636;1
1637;1
1638;1
1639;1
1640;1
1641;1
1642;0
1643;0
1644;1
1645;1
1646;0
1647;0
1648;0
1649;0
1650;0
1651;0
1652;0
1653;0
1654;1
1655;1
1656;1
1657;1
1658;1
1659;1
1660;1
1661;1
1662;1
1663;1
1664;1
1665;1
1666;1
1667;1
1668;1
1669;1
1670;1
1671;1
1672;1
1673;1
1674;1
1675;1
1676;1
1677;1
1678;1
1679;1
1680;1
1681;1
1682;1
1683;1
1684;1
1685;1
1686;1
1687;1
1688;1
1689;0
1690;1
1691;1
1692;1
1693;1
1694;1
1695;1
1696;1
1697;1
1698;1
1699;1
1700;1
1701;1
1702;1
1703;1
1704;1
1705;1
1706;1
1707;1
1708;1
1709;1
1710;1
1711;1
1712;1
1713;1
1714;1
1715;1
1716;0
1717;0
1718;0
1719;1
1720;1
1721;0
1722;0
1723;0
1724;1
1725;0
1726;1
1727;1
1728;0
1729;0
1730;0
1731;0
1732;0
1733;1
1734;1
1735;1
1736;0
1737;0
1738;0
1739;0
1740;0
1741;0
1742;0
1743;0
1744;0
1745;0
1746;0
1747;0
1748;0
1749;0
1750;0
1751;0
1752;0
1753;0
1754;0
1755;0
1756;1
1757;1
1758;1
1759;1
1760;1
1761;1
1762;1
1763;1
1764;1
1765;1
1766;1
1767;1
1768;1
1769;1
1770;1
1771;1
1772;1
1773;1
1774;1
1775;1
1776;1
1777;0
1778;0
1779;0
1780;1
1781;0
1782;0
1783;0
1784;0
1785;1
1786;1
1787;1
1788;0
1789;0
1790;0
1791;0
1792;1
1793;1
1794;1
1795;1
1796;0
1797;1
1798;0
1799;1
1800;1
1801;1
1802;0
1803;0
1804;0
1805;0
1806;0
1807;1
1808;1
1809;1
1810;1
1811;1
1812;0
1813;0
1814;1
1815;0
1816;1
1817;1
1818;1
1819;1
1820;1
1821;1
1822;1
1823;1
1824;1
1825;1
1826;0
1827;1
1828;1
1829;1
1830;1
1831;1
1832;1
1833;1
1834;1
1835;1
1836;1
1837;1
1838;1
1839;1
1840;1
1841;1
1842;1
1843;1
1844;0
1845;0
1846;0
1847;0
1848;0
1849;1
1850;1
1851;1
1852;1
1853;1
1854;0
1855;1
1856;1
1857;1
1858;1
1859;1
1860;1
1861;1
1862;1
1863;0
1864;0
1865;1
1866;1
1867;0
1868;1
1869;1
1870;0
1871;1
1872;1
1873;1
1874;1
1875;1
1876;1
1877;1
1878;1
1879;0
1880;1
1881;0
1882;1
1883;1
1884;1
1885;0
1886;0
1887;0
1888;0
1889;0
1890;0
1891;0
1892;0
1893;0
1894;0
1895;0
1896;0
1897;0
1898;0
1899;0
1900;0
1901;0
1902;1
1903;1
1904;1
1905;1
1906;1
1907;1
1908;1
1909;1
1910;1
1911;1
1912;0
1913;0
1914;1
1915;0
1916;1
1917;1
1918;0
1919;0
1920;1
1921;1
1922;0
1923;1
1924;1
1925;0
1926;1
1927;1
1928;1
1929;1
1930;1
1931;1
1932;0
1933;0
1934;0
1935;0
1936;1
1937;1
1938;0
1939;1
1940;0
1941;0
1942;0
1943;0
1944;1
1945;0
1946;0
1947;0
1948;0
1949;1
1950;0
1951;0
1952;1
1953;1
1954;0
1955;0
1956;0
1957;0
1958;0
1959;1
1960;1
1961;0
1962;0
1963;0
1964;1
1965;1
1966;0
1967;1
1968;1
1969;1
1970;1
1971;1
1972;0
1973;0
1974;0
1975;0
1976;0
1977;0
1978;0
1979;0
1980;0
1981;1
1982;1
1983;1
1984;1
1985;1
1986;1
1987;1
1988;1
1989;0
1990;0
1991;0
1992;1
1993;0
1994;1
1995;1
1996;0
1997;1
1998;0
1999;1
2000;0
2001;0
2002;0
2003;0
2004;0
2005;0
2006;1
2007;1
2008;1
2009;1
2010;0
2011;0
2012;0
2013;0
2014;0
2015;0
2016;1
2017;0
2018;1
2019;1
2020;1
2021;1
2022;1
2023;1
2024;1
2025;1
2026;1
2027;1
2028;1
2029;1
2030;1
2031;0
2032;0
2033;0
2034;0
2035;0
2036;0
2037;0
2038;0
2039;0
2040;0
2041;0
2042;0
2043;0
2044;0
2045;0
2046;0
2047;0
2048;0
2049;0
2050;0
2051;0
2052;1
2053;1
2054;0
2055;0
2056;0
2057;1
2058;0
2059;1
2060;0
2061;0
2062;0
2063;0
2064;1
2065;1
2066;1
2067;0
2068;0
2069;0
2070;1
2071;1
2072;1
2073;1
2074;1
2075;0
2076;0
2077;1
2078;1
2079;0
2080;0
2081;0
2082;0
2083;0
2084;0
2085;0
2086;0
2087;0
2088;0
2089;0
2090;0
2091;1
2092;0
2093;0
2094;0
2095;0
2096;1
2097;0
2098;0
2099;0
2100;0
2101;1
2102;0
2103;1
2104;0
2105;0
2106;0
2107;1
2108;0
2109;0
2110;0
2111;1
2112;1
2113;0
2114;0
2115;1
2116;0
2117;0
2118;1
2119;1
2120;0
2121;1
2122;1
2123;1
2124;1
2125;1
2126;0
2127;1
2128;1
2129;0
2130;0
2131;0
2132;0
2133;0
2134;0
2135;0
2136;0
2137;1
2138;0
2139;0
2140;1
2141;1
2142;1
2143;1
2144;1
2145;1
2146;1
2147;1
2148;1
2149;1
2150;1
2151;1
2152;1
2153;1
2154;1
2155;1
2156;1
2157;1
2158;1
2159;1
2160;1
2161;1
2162;1
2163;1
2164;1
2165;1
2166;1
2167;1
2168;1
2169;1
2170;0
2171;0
2172;1
2173;1
2174;1
2175;0
2176;0
2177;0
2178;0
2179;0
2180;0
2181;0
2182;0
2183;0
2184;0
2185;0
2186;0
2187;0
2188;0
2189;0
2190;0
2191;0
2192;0
2193;0
2194;0
2195;0
2196;1
2197;0
2198;1
2199;1
2200;0
2201;1
2202;0
2203;1
2204;1
2205;1
2206;0
2207;0
2208;1
2209;1
2210;1
2211;1
2212;0
2213;0
2214;1
2215;1
2216;0
2217;0
2218;0
2219;0
2220;0
2221;1
2222;0
2223;1
2224;1
2225;0
2226;0
2227;0
2228;1
2229;1
2230;0
2231;0
2232;0
2233;0
2234;0
2235;1
2236;0
2237;0
2238;0
2239;0
2240;0
2241;0
2242;1
2243;1
2244;0
2245;0
2246;1
2247;0
2248;0
2249;0
2250;0
2251;0
2252;1
2253;1
2254;0
2255;1
2256;1
2257;1
2258;1
2259;1
2260;0
2261;1
2262;0
2263;0
2264;0
2265;0
2266;1
2267;1
2268;1
2269;0
2270;1
2271;0
2272;0
2273;1
2274;1
2275;1
2276;0
2277;1
2278;1
2279;0
2280;1
2281;1
2282;0
2283;0
2284;1
2285;0
2286;1
2287;1
2288;1
2289;1
2290;1
2291;1
2292;1
2293;1
2294;1
2295;1
2296;1
2297;1
2298;1
2299;1
2300;1
2301;0
2302;0
2303;0
2304;1
2305;1
2306;1
2307;1
2308;1
2309;1
2310;1
2311;1
2312;1
2313;1
2314;1
2315;1
2316;1
2317;1
2318;0
2319;0
2320;0
2321;0
2322;0
2323;0
2324;0
2325;0
2326;0
2327;0
2328;0
2329;0
2330;0
2331;0
2332;0
2333;0
2334;0
2335;0
2336;0
2337;0
2338;0
2339;0
2340;0
2341;0
2342;0
2343;0
2344;0
2345;0
2346;0
2347;1
2348;1
2349;0
2350;0
2351;0
2352;0
2353;0
2354;1
2355;0
2356;0
2357;0
2358;0
2359;0
2360;1
2361;0
2362;1
2363;0
2364;0
2365;0
2366;0
2367;0
2368;0
2369;0
2370;0
2371;0
2372;0
2373;0
2374;0
2375;0
2376;1
2377;0
2378;0
2379;0
2380;0
2381;0
2382;0
2383;0
2384;0
2385;1
2386;1
2387;1
2388;0
2389;1
2390;0
2391;1
2392;0
2393;0
2394;0
2395;0
2396;0
2397;0
2398;0
2399;0
2400;1
2401;0
2402;1
2403;0
2404;0
2405;0
2406;0
2407;0
2408;1
2409;1
2410;1
2411;0
2412;0
2413;0
2414;0
2415;1
2416;0
2417;0
2418;0
2419;0
2420;0
2421;0
2422;0
2423;0
2424;0
2425;0
2426;0
2427;1
2428;1
2429;1
2430;1
2431;0
2432;0
2433;1
2434;1
2435;1
2436;1
2437;1
2438;1
2439;1
2440;1
2441;1
2442;0
2443;1
2444;1
2445;1
2446;1
2447;1
2448;1
2449;1
2450;1
2451;1
2452;1
2453;1
2454;1
2455;0
2456;0
2457;1
2458;0
2459;0
2460;0
2461;0
2462;0
2463;0
2464;0
2465;0
2466;0
2467;0
2468;0
2469;0
2470;0
2471;0
2472;0
2473;0
2474;0
2475;0
2476;0
2477;0
2478;0
2479;0
2480;0
2481;0
2482;0
2483;0
2484;0
2485;0
2486;0
2487;0
2488;0
2489;0
2490;0
2491;0
2492;0
2493;0
2494;0
2495;0
2496;0
2497;0
2498;0
2499;0
2500;0
2501;0
2502;0
2503;0
2504;0
2505;0
2506;0
2507;0
2508;0
2509;0
2510;0
2511;0
2512;0
2513;0
2514;1
2515;0
2516;0
2517;0
2518;0
2519;0
2520;0
2521;0
2522;0
2523;0
2524;1
2525;0
2526;0
2527;0
2528;0
2529;0
2530;1
2531;1
2532;1
2533;0
2534;0
2535;0
2536;0
2537;0
2538;0
2539;0
2540;0
2541;0
2542;0
2543;0
2544;0
2545;0
2546;0
2547;0
2548;0
2549;0
2550;0
2551;0
2552;0
2553;0
2554;0
2555;0
2556;0
2557;0
2558;0
2559;1
2560;1
2561;1
2562;0
2563;0
2564;0
2565;0
2566;1
2567;1
2568;1
2569;1
2570;1
2571;1
2572;1
2573;1
2574;1
2575;1
2576;1
2577;1
2578;1
2579;1
2580;1
2581;1
2582;1
2583;1
2584;1
2585;1
2586;1
2587;1
2588;1
2589;1
2590;0
2591;0
2592;0
2593;0
2594;0
2595;0
2596;0
2597;0
2598;0
2599;0
2600;0
2601;0
2602;0
2603;0
2604;0
2605;0
2606;0
2607;0
2608;0
2609;0
2610;0
2611;0
2612;0
2613;0
2614;0
2615;0
2616;0
2617;0
2618;0
2619;0
2620;0
2621;0
2622;0
2623;0
2624;0
2625;0
2626;0
2627;0
2628;0
2629;0
2630;0
2631;0
2632;0
2633;0
2634;0
2635;0
2636;0
2637;1
2638;0
2639;0
2640;0
2641;0
2642;0
2643;0
2644;0
2645;0
2646;0
2647;0
2648;0
2649;0
2650;0
2651;0
2652;0
2653;0
2654;0
2655;1
2656;0
2657;0
2658;1
2659;0
2660;0
2661;0
2662;0
2663;0
2664;0
2665;0
2666;0
2667;0
2668;0
2669;0
2670;0
2671;0
2672;0
2673;0
2674;0
2675;0
2676;0
2677;0
2678;0
2679;0
2680;0
2681;0
2682;0
2683;0
2684;0
2685;0
2686;0
2687;0
2688;0
2689;0
2690;0
2691;0
2692;0
2693;0
2694;0
2695;0
2696;0
2697;0
2698;0
2699;0
2700;0
2701;0
2702;0
2703;0
2704;0
2705;0
2706;0
2707;0
2708;1
2709;1
2710;1
2711;1
2712;0
2713;0
2714;1
2715;1
2716;1
2717;1
2718;1
2719;1
2720;1
2721;1
2722;1
2723;1
2724;1
2725;0
2726;0
2727;0
2728;0
2729;0
2730;0
2731;0
2732;0
2733;0
2734;0
2735;0
2736;0
2737;0
2738;0
2739;0
2740;0
2741;0
2742;0
2743;0
2744;0
2745;0
2746;0
2747;0
2748;0
2749;0
2750;0
2751;0
2752;0
2753;0
2754;0
2755;0
2756;0
2757;0
2758;0
2759;0
2760;0
2761;0
2762;0
2763;0
2764;0
2765;0
2766;0
2767;0
2768;0
2769;0
2770;0
2771;0
2772;0
2773;0
2774;0
2775;0
2776;0
2777;0
2778;0
2779;0
2780;0
2781;0
2782;0
2783;0
2784;0
2785;0
2786;0
2787;0
2788;0
2789;0
2790;0
2791;0
2792;0
2793;0
2794;0
2795;0
2796;0
2797;0
2798;0
2799;0
2800;0
2801;0
2802;0
2803;0
2804;0
2805;0
2806;0
2807;0
2808;0
2809;0
2810;0
2811;0
2812;0
2813;0
2814;0
2815;0
2816;0
2817;0
2818;0
2819;0
2820;0
2821;0
2822;0
2823;0
2824;0
2825;0
2826;0
2827;0
2828;0
2829;0
2830;0
2831;1
2832;1
2833;1
2834;1
2835;0
2836;0
2837;1
2838;0
2839;1
2840;1
2841;1
2842;1
2843;1
2844;1
2845;1
2846;0
2847;0
2848;0
2849;1
2850;1
2851;1
2852;1
2853;1
2854;1
2855;1
2856;1
2857;1
2858;1
2859;0
2860;0
2861;0
2862;0
2863;0
2864;0
2865;0
2866;0
2867;0
2868;0
2869;0
2870;0
2871;0
2872;0
2873;0
2874;0
2875;0
2876;0
2877;0
2878;0
2879;0
2880;0
2881;0
2882;0
2883;0
2884;0
2885;0
2886;0
2887;0
2888;0
2889;0
2890;0
2891;1
2892;0
2893;0
2894;0
2895;0
2896;0
2897;0
2898;0
2899;0
2900;0
2901;0
2902;0
2903;0
2904;0
2905;0
2906;0
2907;0
2908;0
2909;0
2910;0
2911;0
2912;0
2913;0
2914;0
2915;0
2916;0
2917;0
2918;0
2919;0
2920;0
2921;0
2922;0
2923;0
2924;0
2925;0
2926;0
2927;0
2928;0
2929;0
2930;0
2931;0
2932;1
2933;0
2934;0
2935;0
2936;0
2937;0
2938;0
2939;0
2940;0
2941;0
2942;0
2943;0
2944;0
2945;0
2946;0
2947;0
2948;0
2949;0
2950;0
2951;0
2952;0
2953;0
2954;0
2955;0
2956;0
2957;0
2958;0
2959;0
2960;0
2961;0
2962;0
2963;0
2964;0
2965;1
2966;1
2967;1
2968;1
2969;1
2970;1
2971;1
2972;0
2973;0
2974;1
2975;1
2976;1
2977;1
2978;1
2979;1
2980;1
2981;1
2982;0
2983;0
2984;1
2985;1
2986;1
2987;1
2988;1
2989;1
2990;0
2991;1
2992;1
2993;1
2994;0
2995;0
2996;0
2997;0
2998;0
2999;0
